Ano;País de Destino;Categoria de Carne;Faturamento (US$);Volume (Kg)
2020;Marshall, Ilhas;Carne Bovina;46;23
2020;Bélgica;Carne de Aves;45;30
2020;Noruega;Outras Carnes e Miudezas;44;10
2020;Alemanha;Carne Suína;42;60
2020;Países Baixos (Holanda);Carne de Aves;39;20
2020;China;Outras Carnes e Miudezas;38;30
2020;Alemanha;Outras Carnes e Miudezas;38;30
2020;Reino Unido;Outras Carnes e Miudezas;38;8
2020;Croácia;Carne de Aves;36;20
2020;Singapura;Carne Bovina;36;10
2020;Grécia;Outras Carnes e Miudezas;33;14
2020;Noruega;Outras Carnes e Miudezas;33;11
2020;Reino Unido;Outras Carnes e Miudezas;29;11
2020;Bahamas;Outras Carnes e Miudezas;27;20
2020;Marshall, Ilhas;Outras Carnes e Miudezas;26;10
2020;Países Baixos (Holanda);Carne de Aves;26;8
2020;Chipre;Carne Suína;21;26
2020;Suíça;Carne Bovina;20;3
2020;Países Baixos (Holanda);Outras Carnes e Miudezas;13;5
2020;Alemanha;Outras Carnes e Miudezas;12;11
2020;Alemanha;Outras Carnes e Miudezas;6;10
2020;Japão;Carne de Aves;6;5
2019;China;Carne Suína;409999461;179921543
2019;Japão;Carne de Aves;344912692;178833200
2019;China;Carne de Aves;266155244;140437575
2019;Emirados Árabes Unidos;Carne de Aves;140127393;70876355
2019;Arábia Saudita;Carne de Aves;116226535;77401294
2019;Países Baixos (Holanda);Outras Carnes e Miudezas;110140335;52146653
2019;Chile;Carne Suína;91378863;41477738
2019;Coreia do Sul;Carne de Aves;84222296;45645286
2019;Singapura;Carne de Aves;69526833;33790885
2019;Hong Kong;Carne de Aves;67744863;43392115
2019;Arábia Saudita;Carne de Aves;66975809;31911756
2019;Hong Kong;Carne Suína;66371015;32684283
2019;Emirados Árabes Unidos;Carne de Aves;47215754;34468818
2019;México;Carne de Aves;46065073;22863209
2019;Iêmen;Carne de Aves;43520370;33052781
2019;Reino Unido;Outras Carnes e Miudezas;40302367;17425393
2019;Rússia;Carne de Aves;34450327;17148970
2019;Chile;Carne de Aves;33461706;16860433
2019;Argentina;Carne Suína;32960979;13739328
2019;Iraque;Carne de Aves;31091291;23898122
2019;África do Sul;Carne de Aves;28481203;43902743
2019;Rússia;Carne Suína;24476213;9336211
2019;Jordânia;Carne de Aves;24019047;16276985
2019;Hong Kong;Outras Carnes e Miudezas;23817819;17322586
2019;Canadá;Carne de Aves;22689311;9846839
2019;Singapura;Carne Suína;22369043;9688783
2019;Coveite (Kuweit);Carne de Aves;21106490;15424744
2019;Egito;Carne de Aves;20616466;15832359
2019;Japão;Carne Suína;20564605;5711283
2019;Uruguai;Carne Suína;20107827;9216642
2019;Omã;Carne de Aves;19770098;14340171
2019;Iraque;Carne de Aves;19640283;10256697
2019;Coveite (Kuweit);Carne de Aves;19584661;10883267
2019;Catar;Carne de Aves;19524040;10642826
2019;Espanha;Carne de Aves;19515334;9910079
2019;Estados Unidos;Carne Suína;17386659;6093244
2019;Catar;Carne de Aves;17337373;12648676
2019;Filipinas;Carne de Aves;16887605;34951965
2019;Chile;Carne de Aves;16694083;4623088
2019;Suíça;Carne de Aves;13676895;6861190
2019;Geórgia;Carne Suína;13257320;7292296
2019;Emirados Árabes Unidos;Carne Suína;11807116;4105736
2019;Líbia;Carne de Aves;11321385;8981911
2019;Peru;Carne de Aves;10433239;5304789
2019;Líbia;Carne de Aves;10388837;5297983
2019;Angola;Carne de Aves;10362674;6914729
2019;Singapura;Carne de Aves;10079316;7559694
2019;Países Baixos (Holanda);Carne de Aves;9653105;5494042
2019;Angola;Carne Suína;9509396;9183959
2019;China;Carne Suína;9453418;6464735
2019;Vietnã;Carne Suína;9309649;4967959
2019;Geórgia;Carne de Aves;8730946;5268763
2019;Porto Rico;Carne Suína;8440984;3975352
2019;Coreia do Sul;Carne Suína;8408177;4225242
2019;Bahamas;Carne de Aves;7475369;4024299
2019;Omã;Carne de Aves;7151302;3926300
2019;Filipinas;Carne Suína;7107794;3332120
2019;Hong Kong;Carne Suína;6968875;7243688
2019;Chile;Carne Suína;6781766;3579781
2019;Macedônia;Carne de Aves;6715606;3465953
2019;Afeganistão;Carne de Aves;6431678;4437353
2019;Barein;Carne de Aves;6402582;4633408
2019;Jordânia;Carne de Aves;6129465;4674421
2019;Angola;Carne de Aves;5991123;7640865
2019;Vietnã;Carne de Aves;5562385;5151256
2019;Afeganistão;Carne de Aves;5510017;2597211
2019;Congo, República Democrática;Carne Suína;5028041;3514345
2019;Barein;Carne de Aves;4444303;2389328
2019;Cuba;Carne de Aves;4169374;1899336
2019;Curaçao;Carne de Aves;4154065;2680458
2019;Malásia;Carne de Aves;4029802;2351335
2019;Líbano;Carne de Aves;3759369;1806971
2019;Maldivas;Carne de Aves;3542638;1703888
2019;Japão;Carne de Aves;3506248;2595157
2019;Angola;Outras Carnes e Miudezas;3479089;5452796
2019;Peru;Carne de Aves;3287601;2180060
2019;Hong Kong;Outras Carnes e Miudezas;3220690;1070371
2019;Cuba;Carne de Aves;3166105;1828096
2019;Granada;Carne de Aves;3151995;1949912
2019;Maldivas;Carne de Aves;3119877;2319349
2019;Reino Unido;Carne de Aves;2966112;1324245
2019;Aruba;Carne de Aves;2951900;1889058
2019;Arábia Saudita;Carne de Aves;2907204;1016455
2019;Moldávia;Carne de Aves;2886410;1589983
2019;Emirados Árabes Unidos;Carne de Aves;2855924;1195019
2019;Mauritânia;Carne de Aves;2781440;2209422
2019;Comores;Carne de Aves;2746856;1483355
2019;Antígua e Barbuda;Carne de Aves;2693678;1581615
2019;Peru;Carne de Aves;2606146;2153968
2019;Suíça;Outras Carnes e Miudezas;2561115;839010
2019;Hong Kong;Carne Bovina;2487995;797079
2019;Angola;Carne de Aves;2403198;2444479
2019;Gabão;Carne de Aves;2351334;2003910
2019;Itália;Outras Carnes e Miudezas;2199437;1406160
2019;Congo, República Democrática;Carne de Aves;2161296;3140569
2019;Congo, República Democrática;Carne de Aves;2011716;1538020
2019;Aruba;Carne Suína;1901829;651696
2019;Gana;Carne de Aves;1891290;1422865
2019;Geórgia;Outras Carnes e Miudezas;1789143;1105153
2019;Libéria;Carne de Aves;1656252;1377145
2019;Benin;Carne de Aves;1610535;1481969
2019;Sint Maarten;Carne Suína;1609879;656547
2019;Libéria;Outras Carnes e Miudezas;1600724;805968
2019;Sint Maarten;Carne de Aves;1591862;848373
2019;Geórgia;Carne Suína;1588950;1096733
2019;Congo;Carne de Aves;1568682;1318790
2019;Albânia;Carne de Aves;1560468;806045
2019;São Cristóvão e Névis;Carne de Aves;1496606;852177
2019;Hong Kong;Carne de Aves;1487208;1082320
2019;Dominica;Carne de Aves;1477321;877201
2019;Guiné Equatorial;Carne de Aves;1268152;1135344
2019;África do Sul;Carne Suína;1250487;527019
2019;Azerbaijão;Carne Suína;1196589;618631
2019;Geórgia;Carne de Aves;1163355;870157
2019;Congo, República Democrática;Outras Carnes e Miudezas;1135915;1769300
2019;Emirados Árabes Unidos;Outras Carnes e Miudezas;1083938;534385
2019;Costa do Marfim;Carne Suína;1079994;2191978
2019;Timor Leste;Carne de Aves;1059161;812585
2019;Turcomenistão;Carne de Aves;1028448;777041
2019;Emirados Árabes Unidos;Carne Suína;1027487;585048
2019;Turcomenistão;Carne de Aves;974214;565380
2019;África do Sul;Carne de Aves;972109;750887
2019;Angola;Carne Suína;944689;810091
2019;Djibuti;Carne de Aves;928957;751500
2019;Itália;Carne de Aves;921242;423792
2019;Irlanda;Outras Carnes e Miudezas;917807;325065
2019;Haiti;Carne de Aves;902610;2118083
2019;Suriname;Carne de Aves;898083;498479
2019;Sudão do Sul;Carne de Aves;867349;562128
2019;Nova Caledônia;Carne de Aves;857803;642172
2019;Gabão;Carne Suína;856577;565538
2019;Chade;Carne de Aves;838138;635770
2019;Seicheles;Carne de Aves;827790;518787
2019;Guiné Equatorial;Carne de Aves;819290;891299
2019;Coreia do Sul;Outras Carnes e Miudezas;814020;471434
2019;Gana;Carne de Aves;781617;560303
2019;Libéria;Outras Carnes e Miudezas;751592;1276863
2019;Albânia;Carne Suína;746274;363166
2019;Marrocos;Carne de Aves;737592;360260
2019;Angola;Carne Bovina;695342;322190
2019;Catar;Carne de Aves;674190;257408
2019;África do Sul;Carne de Aves;662315;554796
2019;Camboja;Carne de Aves;656677;693308
2019;Libéria;Carne Suína;640534;510816
2019;China;Carne de Aves;640348;430902
2019;Alemanha;Outras Carnes e Miudezas;633650;359895
2019;Serra Leoa;Carne de Aves;607273;692129
2019;Moçambique;Carne de Aves;599988;1066474
2019;Iêmen;Carne de Aves;586785;298890
2019;Haiti;Outras Carnes e Miudezas;566345;856388
2019;Gâmbia;Carne de Aves;552988;440929
2019;Suriname;Carne de Aves;533742;462782
2019;Guiné Equatorial;Carne Suína;532609;407629
2019;Filipinas;Outras Carnes e Miudezas;530363;695540
2019;Benin;Carne de Aves;510124;395354
2019;República Centro-Africana;Carne de Aves;508447;386332
2019;Congo;Carne Suína;505997;368731
2019;Coveite (Kuweit);Carne de Aves;471161;172342
2019;Cabo Verde;Carne de Aves;466017;298987
2019;Uruguai;Carne Bovina;463157;89574
2019;República Centro-Africana;Carne de Aves;463063;384925
2019;Hong Kong;Outras Carnes e Miudezas;457540;422400
2019;Países Baixos (Holanda);Carne de Aves;448287;126000
2019;Vietnã;Outras Carnes e Miudezas;431906;338863
2019;Bahamas;Carne de Aves;429278;354661
2019;Bonaire, Saint Eustatius e Saba;Carne de Aves;426779;274530
2019;Armênia;Carne Suína;425896;183463
2019;Argentina;Carne de Aves;421751;196155
2019;Jordânia;Carne de Aves;407931;116848
2019;Armênia;Carne de Aves;406891;231272
2019;Moçambique;Carne Suína;404477;194300
2019;Uruguai;Carne Bovina;403382;115015
2019;Mongólia;Carne de Aves;395514;275040
2019;Tanzânia;Carne de Aves;389786;309092
2019;Haiti;Carne Suína;378412;757727
2019;Sri Lanka;Carne Suína;377631;110420
2019;Curaçao;Carne de Aves;340002;277335
2019;Tunísia;Carne de Aves;337028;259490
2019;Israel;Carne Bovina;324967;109762
2019;Japão;Outras Carnes e Miudezas;323901;213858
2019;Costa do Marfim;Outras Carnes e Miudezas;321082;435190
2019;Tunísia;Carne de Aves;317269;439297
2019;Singapura;Carne Suína;307969;262521
2019;Aruba;Carne de Aves;307579;242492
2019;Gabão;Carne Bovina;306355;108009
2019;Anguilla;Carne de Aves;302214;168435
2019;Turcomenistão;Outras Carnes e Miudezas;300832;150678
2019;Emirados Árabes Unidos;Carne de Aves;293303;81844
2019;Moçambique;Carne de Aves;287110;185541
2019;Filipinas;Outras Carnes e Miudezas;285317;1328680
2019;Congo;Carne de Aves;282535;211046
2019;Timor Leste;Carne de Aves;281191;253316
2019;Libéria;Carne de Aves;275265;194011
2019;Alemanha;Carne de Aves;273961;248763
2019;Japão;Carne de Aves;270605;49145
2019;Togo;Carne de Aves;266669;177704
2019;Anguilla;Carne Suína;254402;99886
2019;Albânia;Outras Carnes e Miudezas;251326;132135
2019;Guiné Equatorial;Carne de Aves;247126;222848
2019;Bahamas;Carne Suína;245280;139452
2019;Turquia;Carne de Aves;244854;68052
2019;Egito;Carne Bovina;244633;80382
2019;Sint Maarten;Carne de Aves;243549;213642
2019;Mauritânia;Carne de Aves;241033;123131
2019;Angola;Carne Bovina;239720;83144
2019;Emirados Árabes Unidos;Carne de Aves;238214;36769
2019;Guiné;Carne de Aves;237127;316407
2019;Bonaire, Saint Eustatius e Saba;Carne Suína;236036;106213
2019;África do Sul;Outras Carnes e Miudezas;228262;344910
2019;China;Outras Carnes e Miudezas;223350;78762
2019;Gabão;Carne de Aves;215331;181000
2019;Geórgia;Outras Carnes e Miudezas;214857;367554
2019;Virgens, Ilhas (Britânicas);Carne de Aves;213913;136215
2019;Tailândia;Outras Carnes e Miudezas;213050;331496
2019;Armênia;Carne de Aves;208008;201438
2019;Montenegro;Carne de Aves;205611;108000
2019;Guam;Carne Suína;201801;95090
2019;Quênia;Carne de Aves;195526;137566
2019;Guiné;Carne de Aves;194463;151045
2019;Malásia;Carne de Aves;193324;133657
2019;Congo;Carne de Aves;192967;175450
2019;Singapura;Carne de Aves;191977;53790
2019;Sérvia;Carne de Aves;183039;104016
2019;Djibuti;Carne de Aves;182262;91688
2019;Cuba;Carne de Aves;177508;47400
2019;Argentina;Carne de Aves;173886;45675
2019;Hong Kong;Carne Bovina;172614;52175
2019;Hong Kong;Carne de Aves;169491;68524
2019;Japão;Carne de Aves;164804;67292
2019;Azerbaijão;Outras Carnes e Miudezas;161452;105900
2019;Uruguai;Outras Carnes e Miudezas;161001;253200
2019;Bermudas;Carne Suína;160548;70710
2019;Uruguai;Outras Carnes e Miudezas;152623;32684
2019;Gabão;Carne de Aves;148032;111609
2019;Congo, República Democrática;Carne de Aves;147295;144519
2019;Cabo Verde;Carne de Aves;145160;107166
2019;Benin;Carne de Aves;144940;107230
2019;China;Outras Carnes e Miudezas;143368;80999
2019;Suíça;Outras Carnes e Miudezas;141820;56700
2019;Bahamas;Outras Carnes e Miudezas;137915;201862
2019;Hong Kong;Carne Suína;135973;91940
2019;Congo;Outras Carnes e Miudezas;134184;202566
2019;Bahamas;Carne de Aves;129468;114120
2019;Gana;Carne de Aves;127898;113380
2019;Virgens, Ilhas (Britânicas);Carne Suína;126051;47430
2019;Chade;Carne de Aves;119023;75451
2019;Tunísia;Outras Carnes e Miudezas;116565;52566
2019;Irlanda;Carne de Aves;115388;50010
2019;Omã;Carne de Aves;114089;49536
2019;Guiné-Bissau;Carne de Aves;113033;83445
2019;África do Sul;Carne de Aves;111844;25413
2019;Togo;Carne de Aves;111715;92560
2019;Macedônia;Outras Carnes e Miudezas;108668;53997
2019;Gâmbia;Carne de Aves;103443;62460
2019;Sri Lanka;Carne de Aves;99484;69990
2019;Namíbia;Carne de Aves;98293;110000
2019;Haiti;Carne de Aves;97877;101576
2019;Emirados Árabes Unidos;Outras Carnes e Miudezas;95649;160968
2019;Hong Kong;Carne Bovina;94846;54026
2019;Moçambique;Carne de Aves;92094;76578
2019;Granada;Carne de Aves;91778;92131
2019;Uzbequistão;Carne de Aves;91474;132204
2019;Cayman, Ilhas;Carne de Aves;91390;46569
2019;Tailândia;Carne de Aves;89079;135000
2019;Singapura;Outras Carnes e Miudezas;86327;68072
2019;Paraguai;Outras Carnes e Miudezas;86260;10456
2019;Armênia;Outras Carnes e Miudezas;82918;76272
2019;Albânia;Carne Bovina;78300;27000
2019;África do Sul;Carne de Aves;73942;25997
2019;Filipinas;Carne de Aves;72600;54128
2019;Libéria;Carne de Aves;71781;62043
2019;Turquia;Carne Suína;70197;26660
2019;Gabão;Outras Carnes e Miudezas;69335;96890
2019;Países Baixos (Holanda);Outras Carnes e Miudezas;68543;27090
2019;Angola;Carne de Aves;67109;27011
2019;Sudão do Sul;Carne de Aves;64515;39000
2019;China;Outras Carnes e Miudezas;64259;154350
2019;Timor Leste;Carne Suína;63414;26588
2019;Antígua e Barbuda;Carne de Aves;62833;57533
2019;Uruguai;Carne de Aves;61296;46008
2019;Espanha;Carne de Aves;60631;47506
2019;Libéria;Carne Suína;58909;38278
2019;Guiné Equatorial;Outras Carnes e Miudezas;57647;108920
2019;Costa do Marfim;Outras Carnes e Miudezas;57284;85613
2019;Bonaire, Saint Eustatius e Saba;Carne de Aves;57145;50479
2019;Tonga;Carne de Aves;56883;31201
2019;Somália;Carne de Aves;56828;31739
2019;Estados Unidos;Carne Bovina;56625;7274
2019;Mauritânia;Outras Carnes e Miudezas;55424;27482
2019;Angola;Carne Bovina;54621;24827
2019;Hong Kong;Carne de Aves;52825;108243
2019;Irã;Carne de Aves;48617;28260
2019;Somália;Carne de Aves;47193;33605
2019;Coreia do Sul;Carne Suína;46607;22608
2019;Maldivas;Carne de Aves;45554;19208
2019;Seicheles;Carne de Aves;44901;36914
2019;Maurício;Carne de Aves;42916;27804
2019;Montserrat;Carne de Aves;42663;28695
2019;Geórgia;Carne Suína;41289;31457
2019;México;Carne de Aves;40839;25140
2019;Cabo Verde;Carne Suína;40748;27800
2019;Uruguai;Outras Carnes e Miudezas;39366;22992
2019;Azerbaijão;Carne de Aves;39145;23341
2019;Seicheles;Carne Suína;37764;24210
2019;Sudão;Carne de Aves;36824;27000
2019;Angola;Outras Carnes e Miudezas;36298;175625
2019;Quênia;Carne de Aves;34840;19972
2019;Líbano;Carne de Aves;31587;11975
2019;Camarões;Carne de Aves;31042;24674
2019;Hong Kong;Outras Carnes e Miudezas;30262;12906
2019;Comores;Carne de Aves;29789;25410
2019;Serra Leoa;Carne de Aves;29262;15784
2019;Emirados Árabes Unidos;Carne de Aves;28938;15978
2019;Índia;Carne de Aves;28305;27000
2019;Moçambique;Outras Carnes e Miudezas;28060;27900
2019;Uruguai;Outras Carnes e Miudezas;28050;5000
2019;Israel;Carne de Aves;28041;21063
2019;Laos;Carne de Aves;27750;27000
2019;Hong Kong;Carne Bovina;26870;7892
2019;Turquia;Carne de Aves;26719;21075
2019;Azerbaijão;Carne de Aves;26380;20890
2019;São Tomé e Príncipe;Carne de Aves;24999;25492
2019;Granada;Carne Suína;24761;9798
2019;Angola;Outras Carnes e Miudezas;24574;12900
2019;Paraguai;Carne de Aves;24000;6000
2019;Israel;Outras Carnes e Miudezas;23775;52844
2019;Camarões;Carne de Aves;23411;13676
2019;África do Sul;Outras Carnes e Miudezas;23092;111000
2019;Nigéria;Carne de Aves;21733;9996
2019;Saara Ocidental;Carne de Aves;21520;10065
2019;Congo, República Democrática;Carne Suína;21269;18199
2019;Tanzânia;Carne de Aves;20803;11178
2019;Sudão;Carne de Aves;20195;12000
2019;Cabo Verde;Carne de Aves;19940;6045
2019;Granada;Outras Carnes e Miudezas;18587;15040
2019;Cabo Verde;Carne de Aves;18212;5088
2019;Marshall, Ilhas;Carne Bovina;18052;2573
2019;Cayman, Ilhas;Carne de Aves;17908;16933
2019;Costa do Marfim;Carne Bovina;17272;21495
2019;Níger;Carne de Aves;16366;13101
2019;Filipinas;Carne Suína;16304;8581
2019;Nigéria;Carne de Aves;16114;11600
2019;República Centro-Africana;Carne de Aves;16011;13610
2019;Bermudas;Carne de Aves;14761;9960
2019;Bangladesh;Carne de Aves;14335;6000
2019;Catar;Carne de Aves;13992;7860
2019;Togo;Carne de Aves;13900;13000
2019;Moldávia;Carne Suína;13459;22755
2019;Guiana;Carne de Aves;13433;10875
2019;Panamá;Carne Bovina;13414;2646
2019;Sint Maarten;Outras Carnes e Miudezas;13331;15744
2019;Bangladesh;Carne de Aves;12676;9999
2019;Coveite (Kuweit);Carne de Aves;12282;7413
2019;Guiné-Bissau;Carne de Aves;12078;6000
2019;Libéria;Carne Bovina;11969;2364
2019;Bahamas;Carne Bovina;11419;1662
2019;Costa do Marfim;Carne de Aves;11025;5004
2019;Libéria;Outras Carnes e Miudezas;9945;51176
2019;Marshall, Ilhas;Carne Suína;9696;2717
2019;Samoa Americana;Carne de Aves;9616;5715
2019;Mianmar;Carne de Aves;9538;5009
2019;Catar;Carne de Aves;9254;1692
2019;Panamá;Carne Suína;9088;2863
2019;Moldávia;Carne de Aves;8033;8420
2019;Bermudas;Carne de Aves;7484;10401
2019;Hong Kong;Outras Carnes e Miudezas;7216;12270
2019;Irã;Carne Bovina;7098;1428
2019;Marshall, Ilhas;Carne de Aves;6786;3424
2019;Panamá;Carne de Aves;6657;3309
2019;Níger;Carne de Aves;6542;3330
2019;Marshall, Ilhas;Carne de Aves;6320;2719
2019;Dominica;Carne de Aves;6069;5096
2019;São Cristóvão e Névis;Carne Suína;6015;1990
2019;Curaçao;Carne de Aves;5618;1750
2019;Nova Caledônia;Carne de Aves;5279;2250
2019;Granada;Outras Carnes e Miudezas;5228;7860
2019;Maldivas;Carne de Aves;5114;816
2019;Sint Maarten;Carne de Aves;4795;2055
2019;Mianmar;Carne de Aves;4699;3996
2019;Anguilla;Carne de Aves;4278;3380
2019;Panamá;Carne Suína;4164;1431
2019;Argentina;Carne Suína;4088;3197
2019;Singapura;Carne Bovina;4048;731
2019;Níger;Carne de Aves;4004;2393
2019;Gana;Carne Suína;3956;1990
2019;Marshall, Ilhas;Carne Suína;3702;961
2019;Libéria;Carne Bovina;3659;848
2019;Panamá;Outras Carnes e Miudezas;3438;364
2019;Antígua e Barbuda;Carne Suína;3309;1283
2019;Honduras;Carne Suína;3174;1989
2019;Panamá;Carne de Aves;3064;1677
2019;Anguilla;Outras Carnes e Miudezas;3063;3120
2019;Geórgia;Outras Carnes e Miudezas;2831;13500
2019;Hong Kong;Outras Carnes e Miudezas;2804;280
2019;Benin;Carne Suína;2749;920
2019;Chipre;Carne Bovina;2665;417
2019;Libéria;Outras Carnes e Miudezas;2543;577
2019;São Tomé e Príncipe;Carne de Aves;2503;1500
2019;Panamá;Outras Carnes e Miudezas;2476;565
2019;Montserrat;Carne Suína;2435;1122
2019;Marshall, Ilhas;Outras Carnes e Miudezas;2349;260
2019;Noruega;Carne Bovina;2149;299
2019;Libéria;Carne Bovina;2055;663
2019;Panamá;Outras Carnes e Miudezas;2004;601
2019;Japão;Outras Carnes e Miudezas;1982;500
2019;Bahamas;Outras Carnes e Miudezas;1963;188
2019;Bonaire, Saint Eustatius e Saba;Outras Carnes e Miudezas;1904;2964
2019;Bahamas;Carne Suína;1845;551
